"Date","EventId","Source","Level","Summary","Message"
"9/25/2025 10:20:26 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 595 to 597.","The system session has transitioned from 595 to 597.

Reason InputAccelerometer 

BootId: 22"
"9/25/2025 10:48:14 AM","105","Microsoft-Windows-Kernel-Power","Information","Power source change.","Power source change."
"9/25/2025 2:31:34 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 597 to 598.","The system session has transitioned from 597 to 598.

Reason SessionUnlock 

BootId: 22"
"9/25/2025 2:31:34 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: Idle Timeout."
"9/25/2025 2:31:43 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 598 to 599.","The system session has transitioned from 598 to 599.

Reason SessionUnlock 

BootId: 22"
"9/25/2025 2:57:50 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/25/2025 2:57:50 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 599 to 600.","The system session has transitioned from 599 to 600.

Reason 16777224 

BootId: 22"
"9/25/2025 2:57:50 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/25/2025 2:57:52 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: Input Touchpad."
"9/25/2025 2:57:52 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 600 to 602.","The system session has transitioned from 600 to 602.

Reason InputPoUserPresent 

BootId: 22"
"9/25/2025 5:50:36 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 602 to 603.","The system session has transitioned from 602 to 603.

Reason SessionUnlock 

BootId: 22"
"9/25/2025 5:50:36 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: Idle Timeout."
"9/25/2025 5:50:43 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 603 to 604.","The system session has transitioned from 603 to 604.

Reason SessionUnlock 

BootId: 22"
"9/25/2025 5:55:18 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/25/2025 5:55:18 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 604 to 605.","The system session has transitioned from 604 to 605.

Reason 16777224 

BootId: 22"
"9/25/2025 5:55:18 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/25/2025 6:25:43 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: Input Mouse."
"9/25/2025 6:25:43 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 605 to 607.","The system session has transitioned from 605 to 607.

Reason InputHid 

BootId: 22"
"9/25/2025 9:36:43 PM","105","Microsoft-Windows-Kernel-Power","Information","Power source change.","Power source change."
"9/25/2025 9:38:16 PM","105","Microsoft-Windows-Kernel-Power","Information","Power source change.","Power source change."
"9/25/2025 9:38:33 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 607 to 608.","The system session has transitioned from 607 to 608.

Reason PolicyChange 

BootId: 22"
"9/25/2025 9:38:33 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: Lid."
"9/25/2025 9:38:37 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 608 to 609.","The system session has transitioned from 608 to 609.

Reason PolicyChange 

BootId: 22"
"9/25/2025 9:39:55 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: Input Mouse."
"9/25/2025 9:39:55 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 609 to 610.","The system session has transitioned from 609 to 610.

Reason InputHid 

BootId: 22"
"9/25/2025 9:40:33 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 610 to 611.","The system session has transitioned from 610 to 611.

Reason SessionUnlock 

BootId: 22"
"9/25/2025 9:40:33 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: Idle Timeout."
"9/25/2025 10:10:15 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 611 to 612.","The system session has transitioned from 611 to 612.

Reason SessionUnlock 

BootId: 22"
"9/25/2025 11:38:51 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/25/2025 11:38:51 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 612 to 613.","The system session has transitioned from 612 to 613.

Reason 16777224 

BootId: 22"
"9/25/2025 11:38:51 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/25/2025 11:45:50 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 613 to 614.","The system session has transitioned from 613 to 614.

Reason SessionUnlock 

BootId: 22"
"9/25/2025 11:47:13 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/25/2025 11:47:13 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 614 to 615.","The system session has transitioned from 614 to 615.

Reason 16777220 

BootId: 22"
"9/25/2025 11:47:13 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/25/2025 11:47:15 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 615 to 616.","The system session has transitioned from 615 to 616.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 12:26:39 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/26/2025 12:26:39 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 616 to 617.","The system session has transitioned from 616 to 617.

Reason 16777220 

BootId: 22"
"9/26/2025 12:26:39 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/26/2025 12:36:25 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 617 to 618.","The system session has transitioned from 617 to 618.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 12:36:26 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/26/2025 12:36:26 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 618 to 619.","The system session has transitioned from 618 to 619.

Reason 16777220 

BootId: 22"
"9/26/2025 12:36:26 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/26/2025 12:40:09 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 619 to 620.","The system session has transitioned from 619 to 620.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 12:40:10 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/26/2025 12:40:10 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 620 to 621.","The system session has transitioned from 620 to 621.

Reason 16777220 

BootId: 22"
"9/26/2025 12:40:10 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/26/2025 12:41:30 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 621 to 622.","The system session has transitioned from 621 to 622.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 12:41:31 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/26/2025 12:41:31 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 622 to 623.","The system session has transitioned from 622 to 623.

Reason 16777220 

BootId: 22"
"9/26/2025 12:41:31 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/26/2025 12:44:00 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 623 to 624.","The system session has transitioned from 623 to 624.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 1:39:16 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/26/2025 1:39:16 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 624 to 625.","The system session has transitioned from 624 to 625.

Reason 16777224 

BootId: 22"
"9/26/2025 1:39:16 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/26/2025 1:44:17 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 625 to 626.","The system session has transitioned from 625 to 626.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 2:38:46 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/26/2025 2:38:46 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 626 to 627.","The system session has transitioned from 626 to 627.

Reason 16777224 

BootId: 22"
"9/26/2025 2:38:46 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/26/2025 2:43:43 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 627 to 628.","The system session has transitioned from 627 to 628.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 3:18:18 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/26/2025 3:18:18 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 628 to 629.","The system session has transitioned from 628 to 629.

Reason 16777220 

BootId: 22"
"9/26/2025 3:18:18 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/26/2025 3:20:20 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 629 to 630.","The system session has transitioned from 629 to 630.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 3:39:18 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/26/2025 3:39:18 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 630 to 631.","The system session has transitioned from 630 to 631.

Reason 16777224 

BootId: 22"
"9/26/2025 3:39:18 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/26/2025 3:42:34 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 631 to 632.","The system session has transitioned from 631 to 632.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 4:39:16 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/26/2025 4:39:16 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 632 to 633.","The system session has transitioned from 632 to 633.

Reason 16777224 

BootId: 22"
"9/26/2025 4:39:16 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/26/2025 4:43:34 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 633 to 634.","The system session has transitioned from 633 to 634.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 4:47:15 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/26/2025 4:47:15 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 634 to 635.","The system session has transitioned from 634 to 635.

Reason 16777220 

BootId: 22"
"9/26/2025 4:47:15 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/26/2025 4:47:17 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 635 to 636.","The system session has transitioned from 635 to 636.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 5:38:46 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/26/2025 5:38:46 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 636 to 637.","The system session has transitioned from 636 to 637.

Reason 16777224 

BootId: 22"
"9/26/2025 5:38:46 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/26/2025 5:41:54 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 637 to 638.","The system session has transitioned from 637 to 638.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 6:39:16 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/26/2025 6:39:16 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 638 to 639.","The system session has transitioned from 638 to 639.

Reason 16777224 

BootId: 22"
"9/26/2025 6:39:16 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/26/2025 6:44:30 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 639 to 640.","The system session has transitioned from 639 to 640.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 7:39:16 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/26/2025 7:39:16 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 640 to 641.","The system session has transitioned from 640 to 641.

Reason 16777224 

BootId: 22"
"9/26/2025 7:39:16 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/26/2025 7:43:14 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 641 to 642.","The system session has transitioned from 641 to 642.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 8:09:52 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: Input Mouse."
"9/26/2025 8:09:52 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 642 to 643.","The system session has transitioned from 642 to 643.

Reason InputHid 

BootId: 22"
"9/26/2025 8:10:22 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 643 to 644.","The system session has transitioned from 643 to 644.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 8:10:22 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: Idle Timeout."
"9/26/2025 8:12:10 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: Lid."
"9/26/2025 8:12:10 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 644 to 646.","The system session has transitioned from 644 to 646.

Reason PolicyChange 

BootId: 22"
"9/26/2025 10:52:24 AM","105","Microsoft-Windows-Kernel-Power","Information","Power source change.","Power source change."
"9/26/2025 10:55:04 AM","105","Microsoft-Windows-Kernel-Power","Information","Power source change.","Power source change."
"9/26/2025 3:57:36 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 646 to 647.","The system session has transitioned from 646 to 647.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 3:57:36 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: Idle Timeout."
"9/26/2025 3:57:43 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 647 to 648.","The system session has transitioned from 647 to 648.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 4:04:15 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: Input Mouse."
"9/26/2025 4:04:15 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 648 to 649.","The system session has transitioned from 648 to 649.

Reason InputHid 

BootId: 22"
"9/26/2025 5:41:46 PM","105","Microsoft-Windows-Kernel-Power","Information","Power source change.","Power source change."
"9/26/2025 5:42:13 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 649 to 650.","The system session has transitioned from 649 to 650.

Reason PolicyChange 

BootId: 22"
"9/26/2025 5:42:13 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: Lid."
"9/26/2025 5:42:14 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 650 to 651.","The system session has transitioned from 650 to 651.

Reason PolicyChange 

BootId: 22"
"9/26/2025 5:50:19 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: Austerity Battery Drain Budget Exceeded."
"9/26/2025 5:50:19 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 651 to 652.","The system session has transitioned from 651 to 652.

Reason 55 

BootId: 22"
"9/26/2025 5:50:19 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: Austerity Battery Drain Budget Exceeded."
"9/26/2025 5:50:27 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 652 to 653.","The system session has transitioned from 652 to 653.

Reason 55 

BootId: 22"
"9/26/2025 6:16:51 PM","105","Microsoft-Windows-Kernel-Power","Information","Power source change.","Power source change."
"9/26/2025 6:16:51 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: AC/DC Display Burst Suppressed."
"9/26/2025 6:16:51 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 653 to 654.","The system session has transitioned from 653 to 654.

Reason InputMouse 

BootId: 22"
"9/26/2025 6:16:51 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: AC/DC Display Burst Suppressed."
"9/26/2025 6:16:57 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 654 to 655.","The system session has transitioned from 654 to 655.

Reason InputMouse 

BootId: 22"
"9/26/2025 6:20:40 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/26/2025 6:20:40 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 655 to 656.","The system session has transitioned from 655 to 656.

Reason 16777224 

BootId: 22"
"9/26/2025 6:20:40 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/26/2025 6:23:44 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 656 to 657.","The system session has transitioned from 656 to 657.

Reason InputMouse 

BootId: 22"
"9/26/2025 8:20:46 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/26/2025 8:20:46 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 657 to 658.","The system session has transitioned from 657 to 658.

Reason 16777224 

BootId: 22"
"9/26/2025 8:20:46 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/26/2025 8:23:25 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 658 to 659.","The system session has transitioned from 658 to 659.

Reason InputMouse 

BootId: 22"
"9/26/2025 10:20:46 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/26/2025 10:20:46 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 659 to 660.","The system session has transitioned from 659 to 660.

Reason 16777224 

BootId: 22"
"9/26/2025 10:20:46 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/26/2025 10:25:11 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 660 to 661.","The system session has transitioned from 660 to 661.

Reason InputMouse 

BootId: 22"
"9/26/2025 11:20:46 PM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/26/2025 11:20:46 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 661 to 662.","The system session has transitioned from 661 to 662.

Reason 16777224 

BootId: 22"
"9/26/2025 11:20:46 PM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/26/2025 11:23:48 PM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 662 to 663.","The system session has transitioned from 662 to 663.

Reason InputMouse 

BootId: 22"
"9/27/2025 12:20:46 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/27/2025 12:20:46 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 663 to 664.","The system session has transitioned from 663 to 664.

Reason 16777224 

BootId: 22"
"9/27/2025 12:20:46 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/27/2025 12:39:37 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 664 to 665.","The system session has transitioned from 664 to 665.

Reason InputMouse 

BootId: 22"
"9/27/2025 12:39:38 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/27/2025 12:39:38 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 665 to 666.","The system session has transitioned from 665 to 666.

Reason 16777220 

BootId: 22"
"9/27/2025 12:39:38 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/27/2025 12:40:35 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 666 to 667.","The system session has transitioned from 666 to 667.

Reason InputMouse 

BootId: 22"
"9/27/2025 12:40:36 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/27/2025 12:40:36 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 667 to 668.","The system session has transitioned from 667 to 668.

Reason 16777220 

BootId: 22"
"9/27/2025 12:40:36 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/27/2025 12:45:20 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 668 to 669.","The system session has transitioned from 668 to 669.

Reason InputMouse 

BootId: 22"
"9/27/2025 12:45:20 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/27/2025 12:45:20 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 669 to 670.","The system session has transitioned from 669 to 670.

Reason 16777220 

BootId: 22"
"9/27/2025 12:45:20 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/27/2025 12:46:41 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 670 to 671.","The system session has transitioned from 670 to 671.

Reason InputMouse 

BootId: 22"
"9/27/2025 12:46:41 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/27/2025 12:46:41 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 671 to 672.","The system session has transitioned from 671 to 672.

Reason 16777220 

BootId: 22"
"9/27/2025 12:46:41 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/27/2025 12:49:20 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 672 to 673.","The system session has transitioned from 672 to 673.

Reason InputMouse 

BootId: 22"
"9/27/2025 1:20:16 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/27/2025 1:20:16 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 673 to 674.","The system session has transitioned from 673 to 674.

Reason 16777224 

BootId: 22"
"9/27/2025 1:20:16 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/27/2025 1:20:31 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 674 to 675.","The system session has transitioned from 674 to 675.

Reason InputMouse 

BootId: 22"
"9/27/2025 2:20:17 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/27/2025 2:20:17 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 675 to 676.","The system session has transitioned from 675 to 676.

Reason 16777224 

BootId: 22"
"9/27/2025 2:20:17 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/27/2025 2:22:10 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 676 to 677.","The system session has transitioned from 676 to 677.

Reason InputMouse 

BootId: 22"
"9/27/2025 3:02:10 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777220."
"9/27/2025 3:02:10 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 677 to 678.","The system session has transitioned from 677 to 678.

Reason 16777220 

BootId: 22"
"9/27/2025 3:02:10 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777220."
"9/27/2025 3:02:14 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 678 to 679.","The system session has transitioned from 678 to 679.

Reason InputMouse 

BootId: 22"
"9/27/2025 3:20:17 AM","507","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/27/2025 3:20:17 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 679 to 680.","The system session has transitioned from 679 to 680.

Reason 16777224 

BootId: 22"
"9/27/2025 3:20:17 AM","506","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/27/2025 3:21:29 AM","566","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 680 to 681.","The system session has transitioned from 680 to 681.

Reason InputMouse 

BootId: 22"
